"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.sowerbysholidaycottages.co.uk/inspiration/norfolk-events/","text/html; charset=UTF-8","200","OK","Indexable","","Sowerbys Holiday Cottages | Norfolk events","42","388","Upcoming Events around North Norfolk coast from Sowerbys Holiday Cottages","73","489","","0","What's on in Norfolk","20","","0","May 2026","8","Sandringham Food, Craft and Wood Show 2-4 May","45","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/inspiration/norfolk-events/","","","","","","169800","23892","23892","9.153","","3007","412","7.299","78.421","Fairly Easy","11.161","1","2","","358","350","0","99.150","37","29","0","37","16","0","","","","","d7a07c69844f504937278cacf7356568","1.064","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/inspiration/norfolk-events/","2026-05-08 14:17:16"
"https://www.sowerbysholidaycottages.co.uk/seasonal-guide-request/","text/html; charset=UTF-8","200","OK","Indexable","","Seasonal Guide Request - Sowerbys Holiday Cottages","50","476","Get a copy of our seasonal guide to help you make the most out of a holiday to Norfolk this year.","97","592","","0","Request seasonal guide","22","","0","Get your copy now","17","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/seasonal-guide-request/","","","","","","75042","17194","17194","6.587","","68","15","4.533","81.554","Easy","1.487","1","1","","8","4","0","1.130","37","30","0","2","2","0","","","","","6d9801ce47624b41ab12609b5d76fcfa","0.826","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/seasonal-guide-request/","2026-05-08 14:17:16"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottage-search/alphabetical-list/","text/html; charset=UTF-8","200","OK","Indexable","","Alphabetical list - Sowerbys Holiday Cottages","45","402","","0","0","","0","Alphabetical List of our Norfolk Self Catering Holiday Cottages","63","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottage-search/alphabetical-list/","","","","","","229694","23137","23137","8.863","","2124","327","6.495","87.163","Easy","6.051","1","2","","355","350","0","99.150","334","326","0","2","2","0","","","","","403bafa3ab24fb8685477acd756ed4c6","1.685","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottage-search/alphabetical-list/","2026-05-08 14:17:16"
"https://www.sowerbysholidaycottages.co.uk/inspiration/seasonal-guides/","text/html; charset=UTF-8","200","OK","Indexable","","Seasonal Guides - Sowerbys Holiday Cottages","43","408","","0","0","","0","Seasonal Guides","15","","0","Request your copy of Sowerbys Holiday Cottages Seasonal Guide","61","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/inspiration/seasonal-guides/","","","","","","80751","17183","17183","6.582","","73","14","5.214","74.063","Fairly Easy","1.428","1","2","","355","350","0","99.150","42","34","0","7","7","0","","","","","d76ed3293753d6966e0e1f3da4814b4d","0.855","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/inspiration/seasonal-guides/","2026-05-08 14:17:17"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottage-search/?start_date=&duration=&sleeps=10&dogs=&property=&bedrooms=&bathrooms=&village=","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Search Sowerby’s database of Norfolk Holiday Cottages","53","495","Search our Properties. Sowerbys Holiday Cottages offering the finest holiday cottages in Norfolk.","97","598","","0","","0","","0","Displaying 25 properties","24","Heron Cottage","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottage-search/","","","","","","658174","38929","38929","14.913","","1708","575","2.970","100.000","Very Easy","2.400","1","1","","357","350","0","99.150","214","55","0","2","2","0","","","","","e6bb3209ccba7ed0105060f7247e0d3","1.477","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottage-search/?start_date=&duration=&sleeps=10&dogs=&property=&bedrooms=&bathrooms=&village=","2026-05-08 14:17:17"
"https://www.sowerbysholidaycottages.co.uk/holiday-cottage-owner-information/","text/html; charset=UTF-8","200","OK","Indexable","","Sowerbys Holiday Cottages | Norfolk holiday cottage owner information","69","633","Sowerbys Holiday Cottages is the perfect partner to rent out your home-from-home.","81","517","","0","Information for Owners","22","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/holiday-cottage-owner-information/","","","","","","77797","18259","18259","6.995","","574","66","8.697","64.475","Normal","5.352","1","1","","355","350","0","99.150","37","29","0","2","2","0","","","","","f4926ddccdf136e2d27c909d20a65d4f","0.678","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/holiday-cottage-owner-information/","2026-05-08 14:17:18"
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-features/dogs-accepted/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Dog friendly holiday cottages - Sowerbys Holiday Cottages","65","586","Dog friendly holiday cottages in Norfolk from Sowerbys Holiday Cottages. A local independent agency from people who live in Norfolk.","132","823","","0","Dog friendly","12","","0","Displaying 227 properties","25","1 Crarves","9","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-features/dogs-accepted/","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-features/dogs-accepted/page/2/","","","","","1277535","72611","72611","27.816","","12886","3664","3.517","100.000","Very Easy","5.637","1","2","","356","350","0","99.150","719","256","0","2","2","0","","","","","397a259bffaa5cb3f1d654bb302e5bf7","3.492","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-features/dogs-accepted/","2026-05-08 14:17:15"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/aster-house/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Overy Staithe - Aster House","70","634","Aster House is a holiday cottage to rent, located in Burnham Overy Staithe, Norfolk. The cottage sleeps 8.","106","646","","0","Aster House","11","","0","from £ 2,065 to £ 4,880 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/aster-house/","","","","","","206485","35349","35349","13.542","","3539","500","7.078","90.429","Very Easy","9.946","1","2","","38","10","0","2.830","41","32","0","31","31","0","","","","","f2020d93f5b9d224efb58cdbf9588a92","1.451","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/aster-house/","2026-05-08 14:17:17"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-the-old-school/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Market - 3 The Old School","68","617","3 The Old School is a holiday cottage to rent, located in Burnham Market, Norfolk. The cottage sleeps 6.","104","634","","0","3 The Old School","16","","0","from £ 1,045 to £ 1,695 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-the-old-school/","","","","","","182177","28816","28816","11.039","","2283","330","6.918","93.980","Very Easy","7.283","2","2","","33","7","0","1.980","41","32","0","30","30","0","","","","","f6e49396df2cfb30fa0c9bd005f531b8","1.127","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-the-old-school/","2026-05-08 14:17:18"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-view-and-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Wells-next-the-sea - Channel View and Cottage","80","721","Channel View and Cottage is a holiday cottage to rent, located in Wells-next-the-sea, Norfolk. The cottage sleeps 4.","116","703","","0","Channel View and Cottage","24","","0","from £ 860 to £ 1,420 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-view-and-cottage/","","","","","","172335","28150","28150","10.784","","2222","312","7.122","88.202","Easy","7.737","2","2","","46","10","0","2.830","41","32","0","31","31","0","","","","","86ca07645979f57531eef6d0ff811ada","1.240","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/channel-view-and-cottage/","2026-05-08 14:17:18"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-marshland-barns/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Titchwell - 3 Marshland Barns","64","565","3 Marshland Barns is a holiday cottage to rent, located in Titchwell, Norfolk. The cottage sleeps 8.","100","599","","0","3 Marshland Barns","17","","0","from £ 1,680 to £ 3,155 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-marshland-barns/","","","","","","236947","38310","38310","14.676","","3908","571","6.844","88.640","Easy","9.659","2","2","","46","10","0","2.830","41","32","0","34","34","0","","","","","1080cabf89bb8859dfff6f848536e6d5","1.398","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/3-marshland-barns/","2026-05-08 14:17:18"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottage-search/","text/html; charset=UTF-8","200","OK","Indexable","","Search Sowerby’s database of Norfolk Holiday Cottages","53","495","Search our Properties. Sowerbys Holiday Cottages offering the finest holiday cottages in Norfolk.","97","598","","0","","0","","0","Displaying 297 properties","25","1 Crarves","9","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottage-search/","","","","","","6106128","167947","167947","64.337","","19438","6398","3.038","100.000","Very Easy","1.828","1","1","","356","350","0","99.150","2118","327","0","2","2","0","","","","","a964c7d420c76d523aa382a4a823c5d1","10.389","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottage-search/","2026-05-08 14:17:09"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-dairy-barn-2-bedrooms/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Overy Staithe - The Dairy Barn 2 bedrooms","84","765","The Dairy Barn 2 bedrooms is a holiday cottage to rent, located in Burnham Overy Staithe, Norfolk. The cottage sleeps 5.","120","738","","0","The Dairy Barn 2 bedrooms","25","","0","from £ 1,320 to £ 2,820 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-dairy-barn-2-bedrooms/","","","","","","208859","29589","29589","11.335","","2322","342","6.789","89.767","Easy","6.518","2","2","","46","10","0","2.830","41","32","0","45","45","0","","","","","b40b852a8863aff462a34db61638c092","1.110","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-dairy-barn-2-bedrooms/","2026-05-08 14:17:19"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pantiles/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Market - Pantiles","60","540","Pantiles is a holiday cottage to rent, located in Burnham Market, Norfolk. The cottage sleeps 4.","96","581","","0","Pantiles","8","","0","from £ 525 to £ 925 per week","28","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pantiles/","","","","","","197202","34122","34122","13.071","","3029","458","6.614","86.447","Easy","9.038","2","2","","33","7","0","1.980","41","32","0","24","24","0","","","","","b8eae4928c4c28670c716192d5057aa6","1.176","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pantiles/","2026-05-08 14:17:20"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/crowberry-barn/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Market - Crowberry Barn","66","604","Crowberry Barn is a holiday cottage to rent, located in Burnham Market, Norfolk. The cottage sleeps 6.","102","629","","0","Crowberry Barn","14","","0","from £ 795 to £ 1,445 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/crowberry-barn/","","","","","","201116","32501","32501","12.451","","2910","414","7.029","90.506","Very Easy","8.344","2","2","","33","7","0","1.980","41","32","0","31","31","0","","","","","3c53923e1e8219a5b10fc48b902af59f","1.287","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/crowberry-barn/","2026-05-08 14:17:20"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/close-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Brancaster Staithe - Close Cottage","69","610","Close Cottage is a holiday cottage to rent, located in Brancaster Staithe, Norfolk. The cottage sleeps 6.","105","629","","0","Close Cottage","13","","0","from £ 890 to £ 1,650 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/close-cottage/","","","","","","182637","28081","28081","10.757","","1870","275","6.800","93.120","Very Easy","6.095","2","2","","53","11","0","3.120","41","32","0","38","38","0","","","","","1a0c1567847de6ff18cb5f8fa1f329a0","1.154","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/close-cottage/","2026-05-08 14:17:20"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunnyvale/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Docking - Sunnyvale","54","480","Sunnyvale is a holiday cottage to rent, located in Docking, Norfolk. The cottage sleeps 5.","90","540","","0","Sunnyvale","9","","0","from £ 545 to £ 1,010 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunnyvale/","","","","","","167364","27499","27499","10.534","","1864","280","6.657","88.564","Easy","6.710","2","2","","23","5","0","1.420","41","32","0","26","26","0","","","","","1fbdee55d1751e12712cbeaceac06461","1.563","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sunnyvale/","2026-05-08 14:17:20"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/nelson-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Market - Nelson Cottage","66","605","Nelson Cottage is a holiday cottage to rent, located in Burnham Market, Norfolk. The cottage sleeps 4.","102","627","","0","Nelson Cottage","14","","0","from £ 590 to £ 985 per week","28","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/nelson-cottage/","","","","","","212931","34702","34702","13.294","","3252","469","6.934","88.896","Easy","8.839","2","2","","33","7","0","1.980","41","32","0","29","29","0","","","","","1c151d820647c3d129112c6f48b92083","1.412","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/nelson-cottage/","2026-05-08 14:17:20"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sybil-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Holme-next-the-Sea - Sybil Cottage","69","615","Sybil Cottage is a holiday cottage to rent, located in Holme-next-the-Sea, Norfolk. The cottage sleeps 8.","105","630","","0","Sybil Cottage","13","","0","from £ 1,360 to £ 2,370 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sybil-cottage/","","","","","","317680","54547","54547","20.896","","7619","1101","6.920","88.007","Easy","13.668","2","2","","23","5","0","1.420","41","32","0","29","29","0","","","","","40490791f12e62c48db53ef58b1c7f49","1.299","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sybil-cottage/","2026-05-08 14:17:21"
